CATEGORY,START,STOP,DISTANCE_KM,PURPOSE,start_date,start_time,end_date,end_time,year,time_of_day,duration_minutes,Month
Business,Fort Pierce,Fort Pierce,8.21,Meal/Entertain,2016-01-01,1900-01-01 21:11:00,2016-01-01,1900-01-01 21:17:00,2016,Night,6.0,Jan
Business,Fort Pierce,Fort Pierce,8.05,Meal/Entertain,2016-01-02,1900-01-01 01:25:00,2016-01-02,1900-01-01 01:37:00,2016,Night,12.0,Jan
Business,Fort Pierce,Fort Pierce,7.72,Errand/Supplies,2016-01-02,1900-01-01 20:25:00,2016-01-02,1900-01-01 20:38:00,2016,Evening,13.0,Jan
Business,Fort Pierce,Fort Pierce,7.56,Meeting,2016-01-05,1900-01-01 17:31:00,2016-01-05,1900-01-01 17:45:00,2016,Evening,14.0,Jan
Business,Fort Pierce,West Palm Beach,102.51,Customer Visit,2016-01-06,1900-01-01 14:42:00,2016-01-06,1900-01-01 15:49:00,2016,Afternoon,67.0,Jan
Business,West Palm Beach,West Palm Beach,6.92,Meal/Entertain,2016-01-06,1900-01-01 17:15:00,2016-01-06,1900-01-01 17:19:00,2016,Evening,4.0,Jan
Business,West Palm Beach,Palm Beach,11.43,Meeting,2016-01-06,1900-01-01 17:30:00,2016-01-06,1900-01-01 17:35:00,2016,Evening,5.0,Jan
Business,Cary,Cary,1.29,Meeting,2016-01-07,1900-01-01 13:27:00,2016-01-07,1900-01-01 13:33:00,2016,Afternoon,6.0,Jan
Business,Cary,Morrisville,13.36,Meeting,2016-01-10,1900-01-01 08:05:00,2016-01-10,1900-01-01 08:25:00,2016,Morning,20.0,Jan
Business,Jamaica,New York,26.55,Customer Visit,2016-01-10,1900-01-01 12:17:00,2016-01-10,1900-01-01 12:44:00,2016,Afternoon,27.0,Jan
Business,New York,Queens,17.38,Meeting,2016-01-10,1900-01-01 15:08:00,2016-01-10,1900-01-01 15:51:00,2016,Afternoon,43.0,Jan
Business,Elmhurst,New York,12.07,Meeting,2016-01-10,1900-01-01 18:18:00,2016-01-10,1900-01-01 18:53:00,2016,Evening,35.0,Jan
Business,Midtown,East Harlem,9.98,Meeting,2016-01-10,1900-01-01 19:12:00,2016-01-10,1900-01-01 19:32:00,2016,Evening,20.0,Jan
Business,East Harlem,NoMad,10.3,Temporary Site,2016-01-11,1900-01-01 08:55:00,2016-01-11,1900-01-01 09:21:00,2016,Morning,26.0,Jan
Business,Flatiron District,Midtown,2.57,Errand/Supplies,2016-01-11,1900-01-01 11:56:00,2016-01-11,1900-01-01 12:03:00,2016,Morning,7.0,Jan
Business,Midtown,Midtown East,2.74,Meal/Entertain,2016-01-11,1900-01-01 13:32:00,2016-01-11,1900-01-01 13:46:00,2016,Afternoon,14.0,Jan
Business,Midtown East,Midtown,3.06,Meal/Entertain,2016-01-11,1900-01-01 14:30:00,2016-01-11,1900-01-01 14:43:00,2016,Afternoon,13.0,Jan
Business,Midtown,Hudson Square,3.06,Meal/Entertain,2016-01-12,1900-01-01 12:33:00,2016-01-12,1900-01-01 12:49:00,2016,Afternoon,16.0,Jan
Business,Hudson Square,Lower Manhattan,6.44,Meal/Entertain,2016-01-12,1900-01-01 12:53:00,2016-01-12,1900-01-01 13:09:00,2016,Afternoon,16.0,Jan
Business,Lower Manhattan,Hudson Square,2.9,Errand/Supplies,2016-01-12,1900-01-01 14:42:00,2016-01-12,1900-01-01 14:56:00,2016,Afternoon,14.0,Jan
Business,Hudson Square,Hell's Kitchen,3.86,Customer Visit,2016-01-12,1900-01-01 15:13:00,2016-01-12,1900-01-01 15:28:00,2016,Afternoon,15.0,Jan
Business,Hell's Kitchen,Midtown,3.22,Errand/Supplies,2016-01-12,1900-01-01 15:42:00,2016-01-12,1900-01-01 15:54:00,2016,Afternoon,12.0,Jan
Business,New York,Queens County,24.3,Meeting,2016-01-12,1900-01-01 16:02:00,2016-01-12,1900-01-01 17:00:00,2016,Afternoon,58.0,Jan
Business,Downtown,Gulfton,18.02,Meeting,2016-01-13,1900-01-01 13:54:00,2016-01-13,1900-01-01 14:07:00,2016,Afternoon,13.0,Jan
Business,Gulfton,Downtown,18.99,Meeting,2016-01-13,1900-01-01 15:00:00,2016-01-13,1900-01-01 15:28:00,2016,Afternoon,28.0,Jan
Business,Houston,Houston,35.24,Customer Visit,2016-01-14,1900-01-01 16:29:00,2016-01-14,1900-01-01 17:05:00,2016,Afternoon,36.0,Jan
Business,Eagan Park,Jamestown Court,6.28,Errand/Supplies,2016-01-14,1900-01-01 21:39:00,2016-01-14,1900-01-01 21:45:00,2016,Night,6.0,Jan
Business,Morrisville,Cary,12.87,Errand/Supplies,2016-01-15,1900-01-01 00:41:00,2016-01-15,1900-01-01 01:01:00,2016,Night,20.0,Jan
Business,Cary,Durham,16.74,Meal/Entertain,2016-01-15,1900-01-01 11:43:00,2016-01-15,1900-01-01 12:03:00,2016,Morning,20.0,Jan
Business,Durham,Cary,16.74,Meal/Entertain,2016-01-15,1900-01-01 13:26:00,2016-01-15,1900-01-01 13:44:00,2016,Afternoon,18.0,Jan
Business,Cary,Cary,7.72,Meal/Entertain,2016-01-18,1900-01-01 14:55:00,2016-01-18,1900-01-01 15:06:00,2016,Afternoon,11.0,Jan
Business,Farmington Woods,Whitebridge,7.56,Meal/Entertain,2016-01-18,1900-01-01 16:13:00,2016-01-18,1900-01-01 16:24:00,2016,Afternoon,11.0,Jan
Business,Whitebridge,Lake Wellingborough,11.59,Meal/Entertain,2016-01-19,1900-01-01 09:09:00,2016-01-19,1900-01-01 09:23:00,2016,Morning,14.0,Jan
Business,Lake Wellingborough,Whitebridge,12.23,Temporary Site,2016-01-19,1900-01-01 10:55:00,2016-01-19,1900-01-01 11:09:00,2016,Morning,14.0,Jan
Business,Cary,Raleigh,27.52,Meeting,2016-01-20,1900-01-01 10:36:00,2016-01-20,1900-01-01 11:11:00,2016,Morning,35.0,Jan
Business,Fayetteville Street,Umstead,24.3,Meeting,2016-01-20,1900-01-01 11:48:00,2016-01-20,1900-01-01 12:19:00,2016,Morning,31.0,Jan
Business,Raleigh,Cary,64.7,Customer Visit,2016-01-20,1900-01-01 13:25:00,2016-01-20,1900-01-01 14:19:00,2016,Afternoon,54.0,Jan
Business,Cary,Cary,2.57,Errand/Supplies,2016-01-21,1900-01-01 14:25:00,2016-01-21,1900-01-01 14:29:00,2016,Afternoon,4.0,Jan
Business,Cary,Cary,3.86,Meal/Entertain,2016-01-21,1900-01-01 14:43:00,2016-01-21,1900-01-01 14:51:00,2016,Afternoon,8.0,Jan
Business,Cary,Cary,1.61,Meal/Entertain,2016-01-21,1900-01-01 16:01:00,2016-01-21,1900-01-01 16:06:00,2016,Afternoon,5.0,Jan
Business,Whitebridge,Hazelwood,3.22,Meal/Entertain,2016-01-26,1900-01-01 10:41:00,2016-01-26,1900-01-01 10:50:00,2016,Morning,9.0,Jan
Business,Hazelwood,Whitebridge,3.7,Errand/Supplies,2016-01-26,1900-01-01 12:33:00,2016-01-26,1900-01-01 12:41:00,2016,Afternoon,8.0,Jan
Business,Whitebridge,Westpark Place,3.06,Errand/Supplies,2016-01-26,1900-01-01 16:24:00,2016-01-26,1900-01-01 16:32:00,2016,Afternoon,8.0,Jan
Business,Cary,Cary,2.25,Errand/Supplies,2016-01-26,1900-01-01 17:17:00,2016-01-26,1900-01-01 17:22:00,2016,Evening,5.0,Jan
Business,Cary,Cary,0.8,Errand/Supplies,2016-01-26,1900-01-01 17:27:00,2016-01-26,1900-01-01 17:29:00,2016,Evening,2.0,Jan
Business,Cary,Cary,2.9,Meeting,2016-01-27,1900-01-01 09:24:00,2016-01-27,1900-01-01 09:31:00,2016,Morning,7.0,Jan
Business,Cary,Raleigh,30.09,Customer Visit,2016-01-27,1900-01-01 10:19:00,2016-01-27,1900-01-01 10:48:00,2016,Morning,29.0,Jan
Business,Fairmont,Meredith Townes,5.47,Customer Visit,2016-01-27,1900-01-01 12:34:00,2016-01-27,1900-01-01 12:44:00,2016,Afternoon,10.0,Jan
Business,Raleigh,Raleigh,4.35,Customer Visit,2016-01-27,1900-01-01 14:05:00,2016-01-27,1900-01-01 14:13:00,2016,Afternoon,8.0,Jan
Business,Raleigh,Cary,20.76,Customer Visit,2016-01-27,1900-01-01 14:46:00,2016-01-27,1900-01-01 15:08:00,2016,Afternoon,22.0,Jan
Business,Cary,Raleigh,30.58,Temporary Site,2016-01-28,1900-01-01 12:28:00,2016-01-28,1900-01-01 13:00:00,2016,Afternoon,32.0,Jan
Business,Meredith Townes,Leesville Hollow,23.66,Meeting,2016-01-28,1900-01-01 15:11:00,2016-01-28,1900-01-01 15:31:00,2016,Afternoon,20.0,Jan
Business,Raleigh,Cary,25.27,Meeting,2016-01-28,1900-01-01 16:21:00,2016-01-28,1900-01-01 16:51:00,2016,Afternoon,30.0,Jan
Business,Cary,Cary,7.4,Customer Visit,2016-01-29,1900-01-01 09:31:00,2016-01-29,1900-01-01 09:45:00,2016,Morning,14.0,Jan
Business,Cary,Cary,8.37,Meeting,2016-01-29,1900-01-01 10:56:00,2016-01-29,1900-01-01 11:07:00,2016,Morning,11.0,Jan
Business,Cary,Durham,16.74,Meeting,2016-01-29,1900-01-01 11:43:00,2016-01-29,1900-01-01 12:03:00,2016,Morning,20.0,Jan
Business,Durham,Cary,16.25,Meeting,2016-01-29,1900-01-01 13:24:00,2016-01-29,1900-01-01 13:47:00,2016,Afternoon,23.0,Jan
Business,Cary,Apex,9.33,Errand/Supplies,2016-01-29,1900-01-01 18:31:00,2016-01-29,1900-01-01 18:52:00,2016,Evening,21.0,Jan
Business,Apex,Cary,8.85,Meal/Entertain,2016-01-29,1900-01-01 21:21:00,2016-01-29,1900-01-01 21:40:00,2016,Night,19.0,Jan
Business,Cary,Apex,9.17,Errand/Supplies,2016-01-30,1900-01-01 16:21:00,2016-01-30,1900-01-01 16:33:00,2016,Afternoon,12.0,Jan
Business,Apex,Cary,9.17,Customer Visit,2016-01-30,1900-01-01 18:09:00,2016-01-30,1900-01-01 18:24:00,2016,Evening,15.0,Jan
Business,Cary,Chapel Hill,31.22,Customer Visit,2016-02-01,1900-01-01 10:35:00,2016-02-01,1900-01-01 11:15:00,2016,Morning,40.0,Feb
Business,Chapel Hill,Cary,37.5,Customer Visit,2016-02-01,1900-01-01 12:10:00,2016-02-01,1900-01-01 12:43:00,2016,Afternoon,33.0,Feb
Business,Northwoods,Whitebridge,6.28,Meal/Entertain,2016-02-01,1900-01-01 12:56:00,2016-02-01,1900-01-01 13:07:00,2016,Afternoon,11.0,Feb
Business,Whitebridge,Williamsburg Manor,13.36,Meeting,2016-02-02,1900-01-01 13:04:00,2016-02-02,1900-01-01 13:23:00,2016,Afternoon,19.0,Feb
Business,Cary,Cary,9.66,Errand/Supplies,2016-02-02,1900-01-01 13:51:00,2016-02-02,1900-01-01 14:06:00,2016,Afternoon,15.0,Feb
Business,Cary,Cary,2.57,Errand/Supplies,2016-02-02,1900-01-01 14:38:00,2016-02-02,1900-01-01 14:42:00,2016,Afternoon,4.0,Feb
Business,Cary,Morrisville,8.37,Errand/Supplies,2016-02-04,1900-01-01 08:40:00,2016-02-04,1900-01-01 09:01:00,2016,Morning,21.0,Feb
Business,Morrisville,Cary,15.61,Meal/Entertain,2016-02-04,1900-01-01 09:37:00,2016-02-04,1900-01-01 10:09:00,2016,Morning,32.0,Feb
Business,Cary,Cary,2.57,Meal/Entertain,2016-02-04,1900-01-01 10:26:00,2016-02-04,1900-01-01 10:32:00,2016,Morning,6.0,Feb
Business,Cary,Cary,1.77,Meal/Entertain,2016-02-04,1900-01-01 15:59:00,2016-02-04,1900-01-01 16:03:00,2016,Afternoon,4.0,Feb
Business,Cary,Cary,2.57,Meal/Entertain,2016-02-04,1900-01-01 16:35:00,2016-02-04,1900-01-01 16:39:00,2016,Afternoon,4.0,Feb
Business,Whitebridge,Macgregor Downs,14.48,Meeting,2016-02-04,1900-01-01 18:04:00,2016-02-04,1900-01-01 18:31:00,2016,Evening,27.0,Feb
Business,Cary,Cary,12.39,Meeting,2016-02-04,1900-01-01 20:36:00,2016-02-04,1900-01-01 20:55:00,2016,Evening,19.0,Feb
Business,Cary,Durham,16.74,Meeting,2016-02-05,1900-01-01 11:47:00,2016-02-05,1900-01-01 12:07:00,2016,Morning,20.0,Feb
Business,Durham,Cary,16.74,Meeting,2016-02-05,1900-01-01 13:22:00,2016-02-05,1900-01-01 13:41:00,2016,Afternoon,19.0,Feb
Business,Cary,Raleigh,18.35,Between Offices,2016-02-06,1900-01-01 16:20:00,2016-02-06,1900-01-01 16:53:00,2016,Afternoon,33.0,Feb
Business,Raleigh,Cary,14.48,Errand/Supplies,2016-02-06,1900-01-01 18:57:00,2016-02-06,1900-01-01 19:21:00,2016,Evening,24.0,Feb
Business,Edgehill Farms,Whitebridge,5.15,Meal/Entertain,2016-02-06,1900-01-01 19:28:00,2016-02-06,1900-01-01 19:37:00,2016,Evening,9.0,Feb
Business,Cary,Apex,9.01,Errand/Supplies,2016-02-07,1900-01-01 16:49:00,2016-02-07,1900-01-01 17:01:00,2016,Afternoon,12.0,Feb
Business,Apex,Cary,9.17,Customer Visit,2016-02-07,1900-01-01 18:03:00,2016-02-07,1900-01-01 18:17:00,2016,Evening,14.0,Feb
Business,Cary,Morrisville,9.82,Temporary Site,2016-02-07,1900-01-01 18:39:00,2016-02-07,1900-01-01 18:53:00,2016,Evening,14.0,Feb
Business,Morrisville,Cary,9.82,Meeting,2016-02-07,1900-01-01 20:22:00,2016-02-07,1900-01-01 20:40:00,2016,Evening,18.0,Feb
Business,Whitebridge,Edgehill Farms,6.92,Meal/Entertain,2016-02-08,1900-01-01 12:57:00,2016-02-08,1900-01-01 13:08:00,2016,Afternoon,11.0,Feb
Business,Edgehill Farms,Whitebridge,4.35,Meal/Entertain,2016-02-08,1900-01-01 14:00:00,2016-02-08,1900-01-01 14:10:00,2016,Afternoon,10.0,Feb
Personal,Whitebridge,Northwoods,8.53,Meal/Entertain,2016-02-09,1900-01-01 10:54:00,2016-02-09,1900-01-01 11:07:00,2016,Morning,13.0,Feb
Personal,Northwoods,Tanglewood,4.83,Meal/Entertain,2016-02-09,1900-01-01 11:43:00,2016-02-09,1900-01-01 11:50:00,2016,Morning,7.0,Feb
Personal,Tanglewood,Preston,8.21,Meal/Entertain,2016-02-09,1900-01-01 13:36:00,2016-02-09,1900-01-01 13:52:00,2016,Afternoon,16.0,Feb
Personal,Preston,Whitebridge,2.41,Meal/Entertain,2016-02-09,1900-01-01 13:58:00,2016-02-09,1900-01-01 14:02:00,2016,Afternoon,4.0,Feb
Business,Cary,Morrisville,9.82,Meal/Entertain,2016-02-09,1900-01-01 18:55:00,2016-02-09,1900-01-01 19:11:00,2016,Evening,16.0,Feb
Business,Morrisville,Cary,9.82,Meal/Entertain,2016-02-09,1900-01-01 20:24:00,2016-02-09,1900-01-01 20:40:00,2016,Evening,16.0,Feb
Business,Cary,Raleigh,27.84,Meal/Entertain,2016-02-11,1900-01-01 16:28:00,2016-02-11,1900-01-01 17:10:00,2016,Afternoon,42.0,Feb
Business,Eastgate,Walnut Terrace,9.17,Meal/Entertain,2016-02-11,1900-01-01 17:49:00,2016-02-11,1900-01-01 18:10:00,2016,Evening,21.0,Feb
Business,Raleigh,Morrisville,21.73,Temporary Site,2016-02-11,1900-01-01 18:24:00,2016-02-11,1900-01-01 18:46:00,2016,Evening,22.0,Feb
Business,Morrisville,Cary,9.82,Temporary Site,2016-02-11,1900-01-01 20:36:00,2016-02-11,1900-01-01 20:51:00,2016,Evening,15.0,Feb
Business,Cary,Durham,13.68,Temporary Site,2016-02-12,1900-01-01 08:21:00,2016-02-12,1900-01-01 08:42:00,2016,Morning,21.0,Feb
Business,Durham,Morrisville,4.18,Temporary Site,2016-02-12,1900-01-01 10:45:00,2016-02-12,1900-01-01 10:52:00,2016,Morning,7.0,Feb
Business,Morrisville,Raleigh,27.36,Customer Visit,2016-02-12,1900-01-01 11:14:00,2016-02-12,1900-01-01 11:35:00,2016,Morning,21.0,Feb
Business,Raleigh,Cary,28.97,Meeting,2016-02-12,1900-01-01 13:02:00,2016-02-12,1900-01-01 13:36:00,2016,Afternoon,34.0,Feb
Business,Cary,Morrisville,13.52,Meeting,2016-02-12,1900-01-01 14:49:00,2016-02-12,1900-01-01 15:06:00,2016,Afternoon,17.0,Feb
Business,Morrisville,Cary,18.51,Customer Visit,2016-02-12,1900-01-01 15:33:00,2016-02-12,1900-01-01 16:06:00,2016,Afternoon,33.0,Feb
Business,Cary,Morrisville,14.32,Meeting,2016-02-13,1900-01-01 14:21:00,2016-02-13,1900-01-01 14:41:00,2016,Afternoon,20.0,Feb
Personal,East Elmhurst,Jackson Heights,4.35,Meeting,2016-02-13,1900-01-01 23:45:00,2016-02-14,1900-01-01 00:01:00,2016,Night,16.0,Feb
Personal,Jackson Heights,East Elmhurst,2.9,Meeting,2016-02-14,1900-01-01 00:50:00,2016-02-14,1900-01-01 01:00:00,2016,Night,10.0,Feb
Business,East Elmhurst,New York,13.04,Meeting,2016-02-14,1900-01-01 14:07:00,2016-02-14,1900-01-01 14:40:00,2016,Afternoon,33.0,Feb
Business,Midtown,Midtown West,3.22,Meeting,2016-02-14,1900-01-01 14:46:00,2016-02-14,1900-01-01 15:03:00,2016,Afternoon,17.0,Feb
Business,New York,Long Island City,20.92,Meeting,2016-02-14,1900-01-01 16:35:00,2016-02-14,1900-01-01 17:02:00,2016,Afternoon,27.0,Feb
Business,Long Island City,Jamaica,22.37,Meeting,2016-02-14,1900-01-01 17:06:00,2016-02-14,1900-01-01 17:29:00,2016,Evening,23.0,Feb
Business,Katunayaka,Unknown Location,70.33,Customer Visit,2016-02-16,1900-01-01 03:21:00,2016-02-16,1900-01-01 04:13:00,2016,Night,52.0,Feb
Business,Unknown Location,Colombo,22.69,Customer Visit,2016-02-16,1900-01-01 08:29:00,2016-02-16,1900-01-01 09:34:00,2016,Morning,65.0,Feb
Business,Colombo,Colombo,4.18,Customer Visit,2016-02-16,1900-01-01 10:31:00,2016-02-16,1900-01-01 10:41:00,2016,Morning,10.0,Feb
Business,Colombo,Colombo,7.24,Customer Visit,2016-02-16,1900-01-01 11:32:00,2016-02-16,1900-01-01 12:02:00,2016,Morning,30.0,Feb
Business,Colombo,Colombo,2.74,Customer Visit,2016-02-16,1900-01-01 12:39:00,2016-02-16,1900-01-01 12:42:00,2016,Afternoon,3.0,Feb
Business,Colombo,Colombo,2.9,Temporary Site,2016-02-16,1900-01-01 13:43:00,2016-02-16,1900-01-01 13:55:00,2016,Afternoon,12.0,Feb
Business,Colombo,Colombo,9.66,Temporary Site,2016-02-16,1900-01-01 16:34:00,2016-02-16,1900-01-01 17:10:00,2016,Afternoon,36.0,Feb
Business,Colombo,Nugegoda,1.77,Meal/Entertain,2016-02-16,1900-01-01 17:17:00,2016-02-16,1900-01-01 17:26:00,2016,Evening,9.0,Feb
Business,Nugegoda,Unknown Location,5.79,Errand/Supplies,2016-02-16,1900-01-01 17:40:00,2016-02-16,1900-01-01 17:44:00,2016,Evening,4.0,Feb
Business,Unknown Location,Colombo,23.66,Temporary Site,2016-02-17,1900-01-01 13:18:00,2016-02-17,1900-01-01 14:04:00,2016,Afternoon,46.0,Feb
Business,Colombo,Colombo,2.74,Meal/Entertain,2016-02-17,1900-01-01 15:17:00,2016-02-17,1900-01-01 15:22:00,2016,Afternoon,5.0,Feb
Business,Colombo,Katunayaka,34.44,Temporary Site,2016-02-17,1900-01-01 15:33:00,2016-02-17,1900-01-01 16:17:00,2016,Afternoon,44.0,Feb
Business,Katunayaka,Katunayaka,0.8,Errand/Supplies,2016-02-17,1900-01-01 16:38:00,2016-02-17,1900-01-01 16:43:00,2016,Afternoon,5.0,Feb
Business,Unknown Location,Unknown Location,37.82,Temporary Site,2016-02-18,1900-01-01 08:19:00,2016-02-18,1900-01-01 08:27:00,2016,Morning,8.0,Feb
Business,Unknown Location,Islamabad,20.44,Temporary Site,2016-02-18,1900-01-01 14:03:00,2016-02-18,1900-01-01 14:45:00,2016,Afternoon,42.0,Feb
Business,Islamabad,Unknown Location,9.66,Temporary Site,2016-02-18,1900-01-01 15:16:00,2016-02-18,1900-01-01 15:31:00,2016,Afternoon,15.0,Feb
Business,Unknown Location,Islamabad,8.37,Customer Visit,2016-02-18,1900-01-01 18:44:00,2016-02-18,1900-01-01 18:58:00,2016,Evening,14.0,Feb
Business,Islamabad,Unknown Location,16.09,Meeting,2016-02-18,1900-01-01 19:27:00,2016-02-18,1900-01-01 20:08:00,2016,Evening,41.0,Feb
Business,Unknown Location,Unknown Location,29.45,Meeting,2016-02-19,1900-01-01 09:02:00,2016-02-19,1900-01-01 09:14:00,2016,Morning,12.0,Feb
Business,Unknown Location,Unknown Location,18.02,Meeting,2016-02-19,1900-01-01 09:21:00,2016-02-19,1900-01-01 09:51:00,2016,Morning,30.0,Feb
Business,Unknown Location,Islamabad,12.23,Meeting,2016-02-19,1900-01-01 10:21:00,2016-02-19,1900-01-01 10:48:00,2016,Morning,27.0,Feb
Personal,Islamabad,Islamabad,2.41,Meeting,2016-02-19,1900-01-01 11:20:00,2016-02-19,1900-01-01 11:26:00,2016,Morning,6.0,Feb
Personal,Islamabad,Islamabad,1.61,Meeting,2016-02-19,1900-01-01 11:45:00,2016-02-19,1900-01-01 11:50:00,2016,Morning,5.0,Feb
Business,Islamabad,Unknown Location,11.75,Temporary Site,2016-02-19,1900-01-01 12:09:00,2016-02-19,1900-01-01 12:27:00,2016,Afternoon,18.0,Feb
Business,Unknown Location,Islamabad,5.63,Temporary Site,2016-02-19,1900-01-01 16:26:00,2016-02-19,1900-01-01 16:45:00,2016,Afternoon,19.0,Feb
Business,Islamabad,Islamabad,6.76,Temporary Site,2016-02-19,1900-01-01 17:09:00,2016-02-19,1900-01-01 17:20:00,2016,Evening,11.0,Feb
Personal,Islamabad,Unknown Location,21.89,Temporary Site,2016-02-19,1900-01-01 20:08:00,2016-02-19,1900-01-01 20:30:00,2016,Evening,22.0,Feb
Personal,Unknown Location,Unknown Location,4.02,Temporary Site,2016-02-19,1900-01-01 20:34:00,2016-02-19,1900-01-01 20:51:00,2016,Evening,17.0,Feb
Personal,Unknown Location,Islamabad,23.17,Temporary Site,2016-02-20,1900-01-01 07:59:00,2016-02-20,1900-01-01 08:32:00,2016,Morning,33.0,Feb
Personal,Islamabad,Islamabad,4.83,Temporary Site,2016-02-20,1900-01-01 10:48:00,2016-02-20,1900-01-01 10:56:00,2016,Morning,8.0,Feb
Personal,Islamabad,Islamabad,2.41,Temporary Site,2016-02-20,1900-01-01 11:45:00,2016-02-20,1900-01-01 11:53:00,2016,Morning,8.0,Feb
Business,Islamabad,R?walpindi,29.61,Temporary Site,2016-02-20,1900-01-01 12:41:00,2016-02-20,1900-01-01 13:17:00,2016,Afternoon,36.0,Feb
Business,R?walpindi,R?walpindi,37.18,Meeting,2016-02-20,1900-01-01 14:50:00,2016-02-20,1900-01-01 15:54:00,2016,Afternoon,64.0,Feb
Personal,R?walpindi,Unknown Location,26.55,Meeting,2016-02-20,1900-01-01 16:59:00,2016-02-20,1900-01-01 17:54:00,2016,Afternoon,55.0,Feb
Business,Unknown Location,Unknown Location,5.15,Errand/Supplies,2016-02-20,1900-01-01 18:00:00,2016-02-20,1900-01-01 18:03:00,2016,Evening,3.0,Feb
Business,Unknown Location,Unknown Location,12.39,Errand/Supplies,2016-02-20,1900-01-01 19:28:00,2016-02-20,1900-01-01 19:49:00,2016,Evening,21.0,Feb
Business,Unknown Location,Islamabad,23.34,Errand/Supplies,2016-02-21,1900-01-01 09:07:00,2016-02-21,1900-01-01 09:46:00,2016,Morning,39.0,Feb
Business,Unknown Location,Islamabad,3.86,Errand/Supplies,2016-02-21,1900-01-01 11:39:00,2016-02-21,1900-01-01 11:43:00,2016,Morning,4.0,Feb
Business,Islamabad,Islamabad,7.4,Errand/Supplies,2016-02-21,1900-01-01 11:47:00,2016-02-21,1900-01-01 12:01:00,2016,Morning,14.0,Feb
Business,Islamabad,Unknown Location,14.16,Meal/Entertain,2016-02-21,1900-01-01 12:13:00,2016-02-21,1900-01-01 12:35:00,2016,Afternoon,22.0,Feb
Business,Unknown Location,Unknown Location,13.36,Temporary Site,2016-02-21,1900-01-01 12:51:00,2016-02-21,1900-01-01 13:12:00,2016,Afternoon,21.0,Feb
Business,Unknown Location,Unknown Location,36.53,Temporary Site,2016-02-21,1900-01-01 13:33:00,2016-02-21,1900-01-01 14:30:00,2016,Afternoon,57.0,Feb
Business,Unknown Location,Islamabad,20.92,Temporary Site,2016-02-21,1900-01-01 14:36:00,2016-02-21,1900-01-01 15:03:00,2016,Afternoon,27.0,Feb
Business,Islamabad,Noorpur Shahan,13.04,Temporary Site,2016-02-21,1900-01-01 15:14:00,2016-02-21,1900-01-01 15:31:00,2016,Afternoon,17.0,Feb
Business,Noorpur Shahan,Unknown Location,3.54,Meal/Entertain,2016-02-21,1900-01-01 15:36:00,2016-02-21,1900-01-01 15:41:00,2016,Afternoon,5.0,Feb
Business,Unknown Location,Unknown Location,15.61,Meal/Entertain,2016-02-21,1900-01-01 16:04:00,2016-02-21,1900-01-01 16:32:00,2016,Afternoon,28.0,Feb
Business,Unknown Location,R?walpindi,32.19,Meeting,2016-02-21,1900-01-01 23:15:00,2016-02-21,1900-01-01 23:52:00,2016,Night,37.0,Feb
Business,Morrisville,Cary,13.04,Customer Visit,2016-02-22,1900-01-01 21:54:00,2016-02-22,1900-01-01 22:09:00,2016,Night,15.0,Feb
Business,Whitebridge,Preston,2.41,Customer Visit,2016-02-24,1900-01-01 14:30:00,2016-02-24,1900-01-01 14:35:00,2016,Afternoon,5.0,Feb
Business,Preston,Whitebridge,2.74,Errand/Supplies,2016-02-24,1900-01-01 15:19:00,2016-02-24,1900-01-01 15:25:00,2016,Afternoon,6.0,Feb
Business,Whitebridge,Heritage Pines,4.99,Errand/Supplies,2016-02-25,1900-01-01 16:27:00,2016-02-25,1900-01-01 16:35:00,2016,Afternoon,8.0,Feb
Business,Heritage Pines,Whitebridge,5.15,Errand/Supplies,2016-02-25,1900-01-01 16:47:00,2016-02-25,1900-01-01 17:02:00,2016,Afternoon,15.0,Feb
Business,Whitebridge,Tanglewood,9.66,Meal/Entertain,2016-02-25,1900-01-01 17:16:00,2016-02-25,1900-01-01 17:36:00,2016,Evening,20.0,Feb
Business,Tanglewood,Whitebridge,9.33,Meal/Entertain,2016-02-25,1900-01-01 18:22:00,2016-02-25,1900-01-01 18:39:00,2016,Evening,17.0,Feb
Business,Whitebridge,Westpark Place,10.14,Meal/Entertain,2016-02-26,1900-01-01 09:06:00,2016-02-26,1900-01-01 09:29:00,2016,Morning,23.0,Feb
Personal,Westpark Place,Whitebridge,2.74,Meal/Entertain,2016-02-26,1900-01-01 11:05:00,2016-02-26,1900-01-01 11:11:00,2016,Morning,6.0,Feb
Business,Cary,Durham,17.06,Meeting,2016-02-26,1900-01-01 11:35:00,2016-02-26,1900-01-01 11:59:00,2016,Morning,24.0,Feb
Business,Durham,Cary,15.93,Meeting,2016-02-26,1900-01-01 13:01:00,2016-02-26,1900-01-01 13:24:00,2016,Afternoon,23.0,Feb
Personal,Whitebridge,Westpark Place,3.06,Meeting,2016-02-26,1900-01-01 14:38:00,2016-02-26,1900-01-01 14:46:00,2016,Afternoon,8.0,Feb
Personal,Westpark Place,Hazelwood,6.76,Meeting,2016-02-26,1900-01-01 15:00:00,2016-02-26,1900-01-01 15:18:00,2016,Afternoon,18.0,Feb
Personal,Hazelwood,Whitebridge,3.22,Meeting,2016-02-26,1900-01-01 17:01:00,2016-02-26,1900-01-01 17:12:00,2016,Evening,11.0,Feb
